,label,Tweet,,,
1020,1,gangbanged ,,,gangbanged 
1021,1,gangbanger,,,gangbanger
1022,1,gangsta,,,gangsta
1023,1,gatorbait,,,gatorbait
1024,1,gay,,,gay
1025,1,gaymuthafuckinwhore,,,gaymuthafuckinwhore
1026,1,gaysex ,,,gaysex 
1027,1,geez,,,geez
1028,1,geezer,,,geezer
1029,1,geni,,,geni
1030,1,genital,,,genital
1031,1,german,,,german
1032,1,getiton,,,getiton
1033,1,gin,,,gin
1034,1,ginzo,,,ginzo
1035,1,gipp,,,gipp
1036,1,girls,,,girls
1037,1,givehead,,,givehead
1038,1,glazeddonut,,,glazeddonut
1039,1,gob,,,gob
1040,1,god,,,god
1041,1,godammit,,,godammit
1042,1,goddamit,,,goddamit
1043,1,goddammit,,,goddammit
1044,1,goddamn,,,goddamn
1045,1,goddamned,,,goddamned
1046,1,goddamnes,,,goddamnes
1047,1,goddamnit,,,goddamnit
1048,1,goddamnmuthafucker,,,goddamnmuthafucker
1049,1,goldenshower,,,goldenshower
1050,1,gonorrehea,,,gonorrehea
1051,1,gonzagas,,,gonzagas
1052,1,gook,,,gook
1053,1,gotohell,,,gotohell
1054,1,goy,,,goy
1055,1,goyim,,,goyim
1056,1,greaseball,,,greaseball
1057,1,gringo,,,gringo
1058,1,groe,,,groe
1059,1,gross,,,gross
1060,1,grostulation,,,grostulation
1061,1,gubba,,,gubba
1062,1,gummer,,,gummer
1063,1,gun,,,gun
1064,1,gyp,,,gyp
1065,1,gypo,,,gypo
1066,1,gypp,,,gypp
1067,1,gyppie,,,gyppie
1068,1,gyppo,,,gyppo
1069,1,gyppy,,,gyppy
1070,1,hamas,,,hamas
1071,1,handjob,,,handjob
1072,1,hapa,,,hapa
1073,1,harder,,,harder
1074,1,hardon,,,hardon
1075,1,harem,,,harem
1076,1,headfuck,,,headfuck
1077,1,headlights,,,headlights
1078,1,hebe,,,hebe
1079,1,heeb,,,heeb
1080,1,hell,,,hell
1081,1,henhouse,,,henhouse
1082,1,heroin,,,heroin
1083,1,herpes,,,herpes
1084,1,heterosexual,,,heterosexual
1085,1,hijack,,,hijack
1086,1,hijacker,,,hijacker
1087,1,hijacking,,,hijacking
1088,1,hillbillies,,,hillbillies
1089,1,hindoo,,,hindoo
1090,1,hiscock,,,hiscock
1091,1,hitler,,,hitler
1092,1,hitlerism,,,hitlerism
1093,1,hitlerist,,,hitlerist
1094,1,hiv,,,hiv
1095,1,ho,,,ho
1096,1,hobo,,,hobo
1097,1,hodgie,,,hodgie
1098,1,hoes,,,hoes
1099,1,hole,,,hole
1100,1,holestuffer,,,holestuffer
1101,1,homicide,,,homicide
1102,1,homo,,,homo
1103,1,homobangers,,,homobangers
1104,1,homosexual,,,homosexual
1105,1,honger,,,honger
1106,1,honk,,,honk
1107,1,honkers,,,honkers
1108,1,honkey,,,honkey
1109,1,honky,,,honky
1110,1,hook,,,hook
1111,1,hooker,,,hooker
1112,1,hookers,,,hookers
1113,1,hooters,,,hooters
1114,1,hore,,,hore
1115,1,hork,,,hork
1116,1,horn,,,horn
1117,1,horney,,,horney
1118,1,horniest,,,horniest
1119,1,horny,,,horny
1120,1,horseshit,,,horseshit
1121,1,hosejob,,,hosejob
1122,1,hoser,,,hoser
1123,1,hostage,,,hostage
1124,1,hotdamn,,,hotdamn
1125,1,hotpussy,,,hotpussy
1126,1,hottotrot,,,hottotrot
1127,1,hummer,,,hummer
1128,1,husky,,,husky
1129,1,hussy,,,hussy
1130,1,hustler,,,hustler
1131,1,hymen,,,hymen
1132,1,hymie,,,hymie
1133,1,iblowu,,,iblowu
1134,1,idiot,,,idiot
1135,1,ikey,,,ikey
1136,1,illegal,,,illegal
1137,1,incest,,,incest
1138,1,insest,,,insest
1139,1,intercourse,,,intercourse
1140,1,interracial,,,interracial
1141,1,intheass,,,intheass
1142,1,inthebuff,,,inthebuff
1143,1,israel,,,israel
1144,1,israeli,,,israeli
1145,1,israels,,,israels
1146,1,italiano,,,italiano
1147,1,itch,,,itch
1148,1,jackass,,,jackass
1149,1,jackoff,,,jackoff
1150,1,jackshit,,,jackshit
1151,1,jacktheripper,,,jacktheripper
1152,1,jade,,,jade
1153,1,jap,,,jap
1154,1,japanese,,,japanese
1155,1,japcrap,,,japcrap
1156,1,jebus,,,jebus
1157,1,jeez,,,jeez
1158,1,jerkoff,,,jerkoff
1159,1,jesus,,,jesus
1160,1,jesuschrist,,,jesuschrist
1161,1,jew,,,jew
1162,1,jewish,,,jewish
1163,1,jiga,,,jiga
1164,1,jigaboo,,,jigaboo
1165,1,jigg,,,jigg
1166,1,jigga,,,jigga
1167,1,jiggabo,,,jiggabo
1168,1,jigger ,,,jigger 
1169,1,jiggy,,,jiggy
1170,1,jihad,,,jihad
1171,1,jijjiboo,,,jijjiboo
1172,1,jimfish,,,jimfish
1173,1,jism,,,jism
1174,1,jiz ,,,jiz 
1175,1,jizim,,,jizim
1176,1,jizjuice,,,jizjuice
1177,1,jizm ,,,jizm 
1178,1,jizz,,,jizz
1179,1,jizzim,,,jizzim
1180,1,jizzum,,,jizzum
1181,1,joint,,,joint
1182,1,juggalo,,,juggalo
1183,1,jugs,,,jugs
1184,1,junglebunny,,,junglebunny
1185,1,kaffer,,,kaffer
1186,1,kaffir,,,kaffir
1187,1,kaffre,,,kaffre
1188,1,kafir,,,kafir
1189,1,kanake,,,kanake
1190,1,kid,,,kid
1191,1,kigger,,,kigger
1192,1,kike,,,kike
1193,1,kill,,,kill
1194,1,killed,,,killed
1195,1,killer,,,killer
1196,1,killing,,,killing
1197,1,kills,,,kills
1198,1,kink,,,kink
1199,1,kinky,,,kinky
1200,1,kissass,,,kissass
1201,1,kkk,,,kkk
1202,1,knife,,,knife
1203,1,knockers,,,knockers
1204,1,kock,,,kock
1205,1,kondum,,,kondum
1206,1,koon,,,koon
1207,1,kotex,,,kotex
1208,1,krap,,,krap
1209,1,krappy,,,krappy
1210,1,kraut,,,kraut
1211,1,kum,,,kum
1212,1,kumbubble,,,kumbubble
1213,1,kumbullbe,,,kumbullbe
1214,1,kummer,,,kummer
1215,1,kumming,,,kumming
1216,1,kumquat,,,kumquat
1217,1,kums,,,kums
1218,1,kunilingus,,,kunilingus
1219,1,kunnilingus,,,kunnilingus
1220,1,kunt,,,kunt
1221,1,ky,,,ky
1222,1,kyke,,,kyke
1223,1,lactate,,,lactate
1224,1,laid,,,laid
1225,1,lapdance,,,lapdance
1226,1,latin,,,latin
1227,1,lesbain,,,lesbain
1228,1,lesbayn,,,lesbayn
1229,1,lesbian,,,lesbian
1230,1,lesbin,,,lesbin
1231,1,lesbo,,,lesbo
1232,1,lez,,,lez
1233,1,lezbe,,,lezbe
1234,1,lezbefriends,,,lezbefriends
1235,1,lezbo,,,lezbo
1236,1,lezz,,,lezz
1237,1,lezzo,,,lezzo
1238,1,liberal,,,liberal
1239,1,libido,,,libido
1240,1,licker,,,licker
1241,1,lickme,,,lickme
1242,1,lies,,,lies
1243,1,limey,,,limey
1244,1,limpdick,,,limpdick
1245,1,limy,,,limy
1246,1,lingerie,,,lingerie
1247,1,liquor,,,liquor
1248,1,livesex,,,livesex
1249,1,loadedgun,,,loadedgun
1250,1,lolita,,,lolita
1251,1,looser,,,looser
1252,1,loser,,,loser
1253,1,lotion,,,lotion
1254,1,lovebone,,,lovebone
1255,1,lovegoo,,,lovegoo
1256,1,lovegun,,,lovegun
1257,1,lovejuice,,,lovejuice
1258,1,lovemuscle,,,lovemuscle
1259,1,lovepistol,,,lovepistol
1260,1,loverocket,,,loverocket
1261,1,lowlife,,,lowlife
1262,1,lsd,,,lsd
1263,1,lubejob,,,lubejob
1264,1,lucifer,,,lucifer
1265,1,luckycammeltoe,,,luckycammeltoe
1266,1,lugan,,,lugan
1267,1,lynch,,,lynch
1268,1,macaca,,,macaca
1269,1,mad,,,mad
1270,1,mafia,,,mafia
1271,1,magicwand,,,magicwand
1272,1,mams,,,mams
1273,1,manhater,,,manhater
1274,1,manpaste,,,manpaste
1275,1,marijuana,,,marijuana
1276,1,mastabate,,,mastabate
1277,1,mastabater,,,mastabater
1278,1,masterbate,,,masterbate
1279,1,masterblaster,,,masterblaster
1280,1,mastrabator,,,mastrabator
1281,1,masturbate,,,masturbate
1282,1,masturbating,,,masturbating
1283,1,mattressprincess,,,mattressprincess
1284,1,meatbeatter,,,meatbeatter
1285,1,meatrack,,,meatrack
1286,1,meth,,,meth
1287,1,mexican,,,mexican
1288,1,mgger,,,mgger
1289,1,mggor,,,mggor
1290,1,mickeyfinn,,,mickeyfinn
1291,1,mideast,,,mideast
1292,1,milf,,,milf
1293,1,minority,,,minority
1294,1,mockey,,,mockey
1295,1,mockie,,,mockie
1296,1,mocky,,,mocky
1297,1,mofo,,,mofo
1298,1,moky,,,moky
1299,1,moles,,,moles
1300,1,molest,,,molest
1301,1,molestation,,,molestation
1302,1,molester,,,molester
1303,1,molestor,,,molestor
1304,1,moneyshot,,,moneyshot
1305,1,mooncricket,,,mooncricket
1306,1,mormon,,,mormon
1307,1,moron,,,moron
1308,1,moslem,,,moslem
1309,1,mosshead,,,mosshead
1310,1,mothafuck,,,mothafuck
1311,1,mothafucka,,,mothafucka
1312,1,mothafuckaz,,,mothafuckaz
1313,1,mothafucked ,,,mothafucked 
1314,1,mothafucker,,,mothafucker
1315,1,mothafuckin,,,mothafuckin
1316,1,mothafucking ,,,mothafucking 
1317,1,mothafuckings,,,mothafuckings
1318,1,motherfuck,,,motherfuck
1319,1,motherfucked,,,motherfucked
1320,1,motherfucker,,,motherfucker
1321,1,motherfuckin,,,motherfuckin
1322,1,motherfucking,,,motherfucking
1323,1,motherfuckings,,,motherfuckings
1324,1,motherlovebone,,,motherlovebone
1325,1,muff,,,muff
1326,1,muffdive,,,muffdive
1327,1,muffdiver,,,muffdiver
1328,1,muffindiver,,,muffindiver
1329,1,mufflikcer,,,mufflikcer
1330,1,mulatto,,,mulatto
1331,1,muncher,,,muncher
1332,1,munt,,,munt
1333,1,murder,,,murder
1334,1,murderer,,,murderer
1335,1,muslim,,,muslim
1336,1,naked,,,naked
1337,1,narcotic,,,narcotic
1338,1,nasty,,,nasty
1339,1,nastybitch,,,nastybitch
1340,1,nastyho,,,nastyho
1341,1,nastyslut,,,nastyslut
1342,1,nastywhore,,,nastywhore
1343,1,nazi,,,nazi
1344,1,necro,,,necro
1345,1,negro,,,negro
1346,1,negroes,,,negroes
1347,1,negroid,,,negroid
1348,1,negros,,,negros
1349,1,nig,,,nig
1350,1,niger,,,niger
1351,1,nigerian,,,nigerian
1352,1,nigerians,,,nigerians
1353,1,nigg,,,nigg
1354,1,nigga,,,nigga
1355,1,niggah,,,niggah
1356,1,niggaracci,,,niggaracci
1357,1,niggard,,,niggard
1358,1,niggarded,,,niggarded
1359,1,niggarding,,,niggarding
1360,1,niggardliness,,,niggardliness
1361,1,niggardlinesss,,,niggardlinesss
1362,1,niggardly,,,niggardly
1363,1,niggards,,,niggards
1364,1,niggards,,,niggards
1365,1,niggaz,,,niggaz
1366,1,nigger,,,nigger
1367,1,niggerhead,,,niggerhead
1368,1,niggerhole,,,niggerhole
1369,1,niggers,,,niggers
1370,1,niggers,,,niggers
1371,1,niggle,,,niggle
1372,1,niggled,,,niggled
1373,1,niggles,,,niggles
1374,1,niggling,,,niggling
1375,1,nigglings,,,nigglings
1376,1,niggor,,,niggor
1377,1,niggur,,,niggur
1378,1,niglet,,,niglet
1379,1,nignog,,,nignog
1380,1,nigr,,,nigr
1381,1,nigra,,,nigra
1382,1,nigre,,,nigre
1383,1,nip,,,nip
1384,1,nipple,,,nipple
1385,1,nipplering,,,nipplering
1386,1,nittit,,,nittit
1387,1,nlgger,,,nlgger
1388,1,nlggor,,,nlggor
1389,1,nofuckingway,,,nofuckingway
1390,1,nook,,,nook
1391,1,nookey,,,nookey
1392,1,nookie,,,nookie
1393,1,noonan,,,noonan
1394,1,nooner,,,nooner
1395,1,nude,,,nude
1396,1,nudger,,,nudger
1397,1,nuke,,,nuke
1398,1,nutfucker,,,nutfucker
1399,1,nymph,,,nymph
1400,1,ontherag,,,ontherag
1401,1,oral,,,oral
1402,1,orga,,,orga
1403,1,orgasim ,,,orgasim 
1404,1,orgasm,,,orgasm
1405,1,orgies,,,orgies
1406,1,orgy,,,orgy
1407,1,osama,,,osama
1408,1,paki,,,paki
1409,1,palesimian,,,palesimian
1410,1,palestinian,,,palestinian
1411,1,pansies,,,pansies
1412,1,pansy,,,pansy
1413,1,panti,,,panti
1414,1,panties,,,panties
1415,1,payo,,,payo
1416,1,pearlnecklace,,,pearlnecklace
1417,1,peck,,,peck
1418,1,pecker,,,pecker
1419,1,peckerwood,,,peckerwood
1420,1,pee,,,pee
1421,1,peehole,,,peehole
1422,1,peepee,,,peepee
1423,1,peepshow,,,peepshow
1424,1,peepshpw,,,peepshpw
1425,1,pendy,,,pendy
1426,1,penetration,,,penetration
1427,1,peni5,,,peni5
1428,1,penile,,,penile
1429,1,penis,,,penis
1430,1,penises,,,penises
1431,1,penthouse,,,penthouse
1432,1,period,,,period
1433,1,perv,,,perv
1434,1,phonesex,,,phonesex
1435,1,phuk,,,phuk
1436,1,phuked,,,phuked
1437,1,phuking,,,phuking
1438,1,phukked,,,phukked
1439,1,phukking,,,phukking
1440,1,phungky,,,phungky
1441,1,phuq,,,phuq
1442,1,pi55,,,pi55
1443,1,picaninny,,,picaninny
1444,1,piccaninny,,,piccaninny
1445,1,pickaninny,,,pickaninny
1446,1,piker,,,piker
1447,1,pikey,,,pikey
1448,1,piky,,,piky
1449,1,pimp,,,pimp
1450,1,pimped,,,pimped
1451,1,pimper,,,pimper
1452,1,pimpjuic,,,pimpjuic
1453,1,pimpjuice,,,pimpjuice
1454,1,pimpsimp,,,pimpsimp
1455,1,pindick,,,pindick
1456,1,piss,,,piss
1457,1,pissed,,,pissed
1458,1,pisser,,,pisser
1459,1,pisses ,,,pisses 
1460,1,pisshead,,,pisshead
1461,1,pissin ,,,pissin 
1462,1,pissing,,,pissing
1463,1,pissoff ,,,pissoff 
1464,1,pistol,,,pistol
1465,1,pixie,,,pixie
1466,1,pixy,,,pixy
1467,1,playboy,,,playboy
1468,1,playgirl,,,playgirl
1469,1,pocha,,,pocha
1470,1,pocho,,,pocho
1471,1,pocketpool,,,pocketpool
1472,1,pohm,,,pohm
1473,1,polack,,,polack
1474,1,pom,,,pom
1475,1,pommie,,,pommie
1476,1,pommy,,,pommy
1477,1,poo,,,poo
1478,1,poon,,,poon
1479,1,poontang,,,poontang
1480,1,poop,,,poop
1481,1,pooper,,,pooper
1482,1,pooperscooper,,,pooperscooper
1483,1,pooping,,,pooping
1484,1,poorwhitetrash,,,poorwhitetrash
1485,1,popimp,,,popimp
1486,1,porchmonkey,,,porchmonkey
1487,1,porn,,,porn
1488,1,pornflick,,,pornflick
1489,1,pornking,,,pornking
1490,1,porno,,,porno
1491,1,pornography,,,pornography
1492,1,pornprincess,,,pornprincess
1493,1,pot,,,pot
1494,1,poverty,,,poverty
1495,1,premature,,,premature
1496,1,pric,,,pric
1497,1,prick,,,prick
1498,1,prickhead,,,prickhead
1499,1,primetime,,,primetime
1500,1,propaganda,,,propaganda
1501,1,pros,,,pros
1502,1,prostitute,,,prostitute
1503,1,protestant,,,protestant
1504,1,pu55i,,,pu55i
1505,1,pu55y,,,pu55y
1506,1,pube,,,pube
1507,1,pubic,,,pubic
1508,1,pubiclice,,,pubiclice
1509,1,pud,,,pud
1510,1,pudboy,,,pudboy
1511,1,pudd,,,pudd
1512,1,puddboy,,,puddboy
1513,1,puke,,,puke
1514,1,puntang,,,puntang
1515,1,purinapricness,,,purinapricness
1516,1,puss,,,puss
1517,1,pussie,,,pussie
1518,1,pussies,,,pussies
1519,1,pussy,,,pussy
1520,1,pussycat,,,pussycat
1521,1,pussyeater,,,pussyeater
1522,1,pussyfucker,,,pussyfucker
1523,1,pussylicker,,,pussylicker
1524,1,pussylips,,,pussylips
1525,1,pussylover,,,pussylover
1526,1,pussypounder,,,pussypounder
1527,1,pusy,,,pusy
1528,1,quashie,,,quashie
1529,1,queef,,,queef
1530,1,queer,,,queer
1531,1,quickie,,,quickie
1532,1,quim,,,quim
1533,1,ra8s,,,ra8s
1534,1,rabbi,,,rabbi
1535,1,racial,,,racial
1536,1,racist,,,racist
1537,1,radical,,,radical
1538,1,radicals,,,radicals
1539,1,raghead,,,raghead
1540,1,randy,,,randy
1541,1,rape,,,rape
1542,1,raped,,,raped
1543,1,raper,,,raper
1544,1,rapist,,,rapist
1545,1,rearend,,,rearend
1546,1,rearentry,,,rearentry
1547,1,rectum,,,rectum
1548,1,redlight,,,redlight
1549,1,redneck,,,redneck
1550,1,reefer,,,reefer
1551,1,reestie,,,reestie
1552,1,refugee,,,refugee
1553,1,reject,,,reject
1554,1,remains,,,remains
1555,1,rentafuck,,,rentafuck
1556,1,republican,,,republican
1557,1,rere,,,rere
1558,1,retard,,,retard
1559,1,retarded,,,retarded
1560,1,ribbed,,,ribbed
1561,1,rigger,,,rigger
1562,1,rimjob,,,rimjob
1563,1,rimming,,,rimming
1564,1,roach,,,roach
1565,1,robber,,,robber
1566,1,roundeye,,,roundeye
1567,1,rump,,,rump
1568,1,russki,,,russki
1569,1,russkie,,,russkie
1570,1,sadis,,,sadis
1571,1,sadom,,,sadom
1572,1,samckdaddy,,,samckdaddy
1573,1,sandm,,,sandm
1574,1,sandnigger,,,sandnigger
1575,1,satan,,,satan
1576,1,scag,,,scag
1577,1,scallywag,,,scallywag
1578,1,scat,,,scat
1579,1,schlong,,,schlong
1580,1,screw,,,screw
1581,1,screwyou,,,screwyou
1582,1,scrotum,,,scrotum
1583,1,scum,,,scum
1584,1,semen,,,semen
1585,1,seppo,,,seppo
1586,1,servant,,,servant
1587,1,sex,,,sex
1588,1,sexed,,,sexed
1589,1,sexfarm,,,sexfarm
1590,1,sexhound,,,sexhound
1591,1,sexhouse,,,sexhouse
1592,1,sexing,,,sexing
1593,1,sexkitten,,,sexkitten
1594,1,sexpot,,,sexpot
1595,1,sexslave,,,sexslave
1596,1,sextogo,,,sextogo
1597,1,sextoy,,,sextoy
1598,1,sextoys,,,sextoys
1599,1,sexual,,,sexual
1600,1,sexually,,,sexually
1601,1,sexwhore,,,sexwhore
1602,1,sexy,,,sexy
1603,1,sexymoma,,,sexymoma
1604,1,sexyslim,,,sexyslim
1605,1,shag,,,shag
1606,1,shaggin,,,shaggin
1607,1,shagging,,,shagging
1608,1,shat,,,shat
1609,1,shav,,,shav
1610,1,shawtypimp,,,shawtypimp
1611,1,sheeney,,,sheeney
1612,1,shhit,,,shhit
1613,1,shinola,,,shinola
1614,1,shit,,,shit
1615,1,shitcan,,,shitcan
1616,1,shitdick,,,shitdick
1617,1,shite,,,shite
1618,1,shiteater,,,shiteater
1619,1,shited,,,shited
1620,1,shitface,,,shitface
1621,1,shitfaced,,,shitfaced
1622,1,shitfit,,,shitfit
1623,1,shitforbrains,,,shitforbrains
1624,1,shitfuck,,,shitfuck
1625,1,shitfucker,,,shitfucker
1626,1,shitfull,,,shitfull
1627,1,shithapens,,,shithapens
1628,1,shithappens,,,shithappens
1629,1,shithead,,,shithead
1630,1,shithouse,,,shithouse
1631,1,shiting,,,shiting
1632,1,shitlist,,,shitlist
1633,1,shitola,,,shitola
1634,1,shitoutofluck,,,shitoutofluck
1635,1,shits,,,shits
1636,1,shitstain,,,shitstain
1637,1,shitted,,,shitted
1638,1,shitter,,,shitter
1639,1,shitting,,,shitting
1640,1,shitty ,,,shitty 
1641,1,shoot,,,shoot
1642,1,shooting,,,shooting
1643,1,shortfuck,,,shortfuck
1644,1,showtime,,,showtime
1645,1,sick,,,sick
1646,1,sissy,,,sissy
1647,1,sixsixsix,,,sixsixsix
1648,1,sixtynine,,,sixtynine
1649,1,sixtyniner,,,sixtyniner
1650,1,skank,,,skank
1651,1,skankbitch,,,skankbitch
1652,1,skankfuck,,,skankfuck
1653,1,skankwhore,,,skankwhore
1654,1,skanky,,,skanky
1655,1,skankybitch,,,skankybitch
1656,1,skankywhore,,,skankywhore
1657,1,skinflute,,,skinflute
1658,1,skum,,,skum
1659,1,skumbag,,,skumbag
1660,1,slant,,,slant
1661,1,slanteye,,,slanteye
1662,1,slapper,,,slapper
1663,1,slaughter,,,slaughter
1664,1,slav,,,slav
1665,1,slave,,,slave
1666,1,slavedriver,,,slavedriver
1667,1,sleezebag,,,sleezebag
1668,1,sleezeball,,,sleezeball
1669,1,slideitin,,,slideitin
1670,1,slime,,,slime
1671,1,slimeball,,,slimeball
1672,1,slimebucket,,,slimebucket
1673,1,slopehead,,,slopehead
1674,1,slopey,,,slopey
1675,1,slopy,,,slopy
1676,1,slut,,,slut
1677,1,sluts,,,sluts
1678,1,slutt,,,slutt
1679,1,slutting,,,slutting
1680,1,slutty,,,slutty
1681,1,slutwear,,,slutwear
1682,1,slutwhore,,,slutwhore
1683,1,smack,,,smack
1684,1,smackthemonkey,,,smackthemonkey
1685,1,smut,,,smut
1686,1,snatch,,,snatch
1687,1,snatchpatch,,,snatchpatch
1688,1,snigger,,,snigger
1689,1,sniggered,,,sniggered
1690,1,sniggering,,,sniggering
1691,1,sniggers,,,sniggers
1692,1,sniggers,,,sniggers
1693,1,sniper,,,sniper
1694,1,snot,,,snot
1695,1,snowback,,,snowback
1696,1,snownigger,,,snownigger
1697,1,sob,,,sob
1698,1,sodom,,,sodom
1699,1,sodomise,,,sodomise
1700,1,sodomite,,,sodomite
1701,1,sodomize,,,sodomize
1702,1,sodomy,,,sodomy
1703,1,sonofabitch,,,sonofabitch
1704,1,sonofbitch,,,sonofbitch
1705,1,sooty,,,sooty
1706,1,sos,,,sos
1707,1,soviet,,,soviet
1708,1,spaghettibender,,,spaghettibender
1709,1,spaghettinigger,,,spaghettinigger
1710,1,spank,,,spank
1711,1,spankthemonkey,,,spankthemonkey
1712,1,sperm,,,sperm
1713,1,spermacide,,,spermacide
1714,1,spermbag,,,spermbag
1715,1,spermhearder,,,spermhearder
1716,1,spermherder,,,spermherder
1717,1,spic,,,spic
1718,1,spick,,,spick
1719,1,spig,,,spig
1720,1,spigotty,,,spigotty
1721,1,spik,,,spik
1722,1,spit,,,spit
1723,1,spitter,,,spitter
1724,1,splittail,,,splittail
1725,1,spooge,,,spooge
1726,1,spreadeagle,,,spreadeagle
1727,1,spunk,,,spunk
1728,1,spunky,,,spunky
1729,1,squaw,,,squaw
1730,1,stagg,,,stagg
1731,1,stiffy,,,stiffy
1732,1,strapon,,,strapon
1733,1,stringer,,,stringer
1734,1,stripclub,,,stripclub
1735,1,stroke,,,stroke
1736,1,stroking,,,stroking
1737,1,stupid,,,stupid
1738,1,stupidfuck,,,stupidfuck
1739,1,stupidfucker,,,stupidfucker
1740,1,suck,,,suck
1741,1,suckdick,,,suckdick
1742,1,sucker,,,sucker
1743,1,suckme,,,suckme
1744,1,suckmyass,,,suckmyass
1745,1,suckmydick,,,suckmydick
1746,1,suckmytit,,,suckmytit
1747,1,suckoff,,,suckoff
1748,1,suicide,,,suicide
1749,1,swallow,,,swallow
1750,1,swallower,,,swallower
1751,1,swalow,,,swalow
1752,1,swastika,,,swastika
1753,1,sweetness,,,sweetness
1754,1,syphilis,,,syphilis
1755,1,taboo,,,taboo
1756,1,taff,,,taff
1757,1,tampon,,,tampon
1758,1,tang,,,tang
1759,1,tantra,,,tantra
1760,1,tarbaby,,,tarbaby
1761,1,tard,,,tard
1762,1,teat,,,teat
1763,1,terror,,,terror
1764,1,terrorist,,,terrorist
1765,1,teste,,,teste
1766,1,testicle,,,testicle
1767,1,testicles,,,testicles
1768,1,thicklips,,,thicklips
1769,1,thirdeye,,,thirdeye
1770,1,thirdleg,,,thirdleg
1771,1,threesome,,,threesome
1772,1,threeway,,,threeway
1773,1,timbernigger,,,timbernigger
1774,1,tinkle,,,tinkle
1775,1,tit,,,tit
1776,1,titbitnipply,,,titbitnipply
1777,1,titfuck,,,titfuck
1778,1,titfucker,,,titfucker
1779,1,titfuckin,,,titfuckin
1780,1,titjob,,,titjob
1781,1,titlicker,,,titlicker
1782,1,titlover,,,titlover
1783,1,tits,,,tits
1784,1,tittie,,,tittie
1785,1,titties,,,titties
1786,1,titty,,,titty
1787,1,tnt,,,tnt
1788,1,toilet,,,toilet
1789,1,tongethruster,,,tongethruster
1790,1,tongue,,,tongue
1791,1,tonguethrust,,,tonguethrust
1792,1,tonguetramp,,,tonguetramp
1793,1,tortur,,,tortur
1794,1,torture,,,torture
1795,1,tosser,,,tosser
1796,1,towelhead,,,towelhead
1797,1,trailertrash,,,trailertrash
1798,1,tramp,,,tramp
1799,1,trannie,,,trannie
1800,1,tranny,,,tranny
1801,1,transexual,,,transexual
1802,1,transsexual,,,transsexual
1803,1,transvestite,,,transvestite
1804,1,triplex,,,triplex
1805,1,trisexual,,,trisexual
1806,1,trojan,,,trojan
1807,1,trots,,,trots
1808,1,tuckahoe,,,tuckahoe
1809,1,tunneloflove,,,tunneloflove
1810,1,turd,,,turd
1811,1,turnon,,,turnon
1812,1,twat,,,twat
1813,1,twink,,,twink
1814,1,twinkie,,,twinkie
1815,1,twobitwhore,,,twobitwhore
1816,1,uck,,,uck
1817,1,uk,,,uk
1818,1,unfuckable,,,unfuckable
1819,1,upskirt,,,upskirt
1820,1,uptheass,,,uptheass
1821,1,upthebutt,,,upthebutt
1822,1,urinary,,,urinary
1823,1,urinate,,,urinate
1824,1,urine,,,urine
1825,1,usama,,,usama
1826,1,uterus,,,uterus
1827,1,vagina,,,vagina
1828,1,vaginal,,,vaginal
1829,1,vatican,,,vatican
1830,1,vibr,,,vibr
1831,1,vibrater,,,vibrater
1832,1,vibrator,,,vibrator
1833,1,vietcong,,,vietcong
1834,1,violence,,,violence
1835,1,virgin,,,virgin
1836,1,virginbreaker,,,virginbreaker
1837,1,vomit,,,vomit
1838,1,vulva,,,vulva
1839,1,wab,,,wab
1840,1,wank,,,wank
1841,1,wanker,,,wanker
1842,1,wanking,,,wanking
1843,1,waysted,,,waysted
1844,1,weapon,,,weapon
1845,1,weenie,,,weenie
1846,1,weewee,,,weewee
1847,1,welcher,,,welcher
1848,1,welfare,,,welfare
1849,1,wetb,,,wetb
1850,1,wetback,,,wetback
1851,1,wetspot,,,wetspot
1852,1,whacker,,,whacker
1853,1,whash,,,whash
1854,1,whigger,,,whigger
1855,1,whiskey,,,whiskey
1856,1,whiskeydick,,,whiskeydick
1857,1,whiskydick,,,whiskydick
1858,1,whit,,,whit
1859,1,whitenigger,,,whitenigger
1860,1,whites,,,whites
1861,1,whitetrash,,,whitetrash
1862,1,whitey,,,whitey
1863,1,whiz,,,whiz
1864,1,whop,,,whop
1865,1,whore,,,whore
1866,1,whorefucker,,,whorefucker
1867,1,whorehouse,,,whorehouse
1868,1,wigger,,,wigger
1869,1,willie,,,willie
1870,1,williewanker,,,williewanker
1871,1,willy,,,willy
1872,1,wn,,,wn
1873,1,wog,,,wog
1874,1,womens,,,womens
1875,1,wop,,,wop
1876,1,wtf,,,wtf
1877,1,wuss,,,wuss
1878,1,wuzzie,,,wuzzie
1879,1,xtc,,,xtc
1880,1,xxx,,,xxx
1881,1,yankee,,,yankee
1882,1,yellowman,,,yellowman
1883,1,zigabo,,,zigabo
1884,1,zipperhead,,,zipperhead
1885,1,pubes,,,
1886,1,balatkar,,,
1887,1,balatkari,,,
1888,1,behen chod,,,
1889,1,beti chod,,,
1890,1,bhadva,,,
1891,1,bhadve,,,
1892,1,bhandve,,,
1893,1,bhangi,,,
1894,1,bhootni ke,,,
1895,1,bhosad,,,
1896,1,bhosadi ke,,,
1897,1,boobe,,,
1898,1,chakke,,,
1899,1,chinaal,,,
1900,1,chinki,,,
1901,1,chod,,,
1902,1,chodu,,,
1903,1,chodu bhagat,,,
